# B2-5 科技/互联网/数码
la inteligencia artificial|人工智能|n|科技|La inteligencia artificial está transformando muchos sectores.|人工智能正在改变许多行业。|la inteligencia artificial generativa
el algoritmo|算法|n|科技|El algoritmo recomienda vídeos según tus gustos.|算法根据你的喜好推荐视频。|el algoritmo de búsqueda|复数 los algoritmos
la app|应用（口语）|n|科技|¿Hay alguna app para aprender chino gratis?|有免费学中文的应用吗？||复数 las apps
la suscripción|订阅|n|科技|Cancelé la suscripción mensual.|我取消了按月订阅。||复数 las suscripciones
suscribirse a|订阅|v|科技|Me suscribí a su canal de vídeos.|我订阅了他们的视频频道。
gratis|免费地|adv|科技|La entrada al museo es gratis los domingos.|周日博物馆免费入场。
de pago|收费的|adj|科技|La versión de pago tiene más funciones.|收费版功能更多。
la versión de prueba|试用版|n|科技|Puedes descargar la versión de prueba gratis.|你可以免费下载试用版。
el portátil|笔记本电脑|n|科技|Trabajo con el portátil desde la cafetería.|我在咖啡店用笔记本办公。||复数 los portátiles
la tableta|平板电脑|n|科技|Los niños hacen los deberes en la tableta.|孩子们用平板做作业。
el wifi|无线网络|n|科技|¿Cuál es la contraseña del wifi?|无线网密码是多少？
el buscador|搜索引擎|n|科技|Búscalo en el buscador y seguro que aparece.|在搜索引擎里搜，肯定能找到。
buscar en línea|上网搜索|phr|科技|Busqué en línea y encontré la respuesta.|我上网搜到了答案。
en línea|在线地|adv|科技|Compré las entradas en línea.|我在网上买的票。
subir un archivo|上传文件|phr|科技|Sube el archivo a la carpeta compartida.|把文件上传到共享文件夹。
el virus informático|电脑病毒|n|科技|El virus informático borró todos mis archivos.|电脑病毒删了我所有的文件。
el phising|网络钓鱼|n|科技|Cuidado con los correos de phishing que piden contraseñas.|小心索要密码的钓鱼邮件。
el robo de identidad|身份盗用|n|科技|El robo de identidad arruinó su reputación.|身份盗用毁了他的名声。
la estafa|诈骗|n|科技|Fue víctima de una estafa por internet.|他是网络诈骗的受害者。||复数 las estafas
estafar|诈骗|v|科技|Estafaron a miles de personas con falsas inversiones.|他们用虚假投资诈骗了数千人。
la huella digital|数字足迹|n|科技|Todos dejamos una huella digital al navegar.|我们上网时都会留下数字足迹。
navegar por internet|浏览网页|phr|科技|Navego por internet todas las noches.|我每天晚上都上网浏览。
el navegador|浏览器|n|科技|Mi navegador guarda el historial automáticamente.|我的浏览器自动保存历史记录。
el historial|历史记录|n|科技|Borré el historial de navegación.|我清除了浏览历史。
la videovigilancia|视频监控|n|科技|La videovigilancia del metro disuade a los ladrones.|地铁的视频监控震慑小偷。
el sensor|传感器|n|科技|El sensor de movimiento enciende la luz automáticamente.|运动传感器自动开灯。||复数 los sensores
la pantalla de inicio|主屏幕|n|科技|Puse tu foto en la pantalla de inicio.|我把你的照片设成了主屏幕壁纸。
el toque|触摸；轻点|n|科技|Con un toque en la pantalla se abre la app.|在屏幕上轻轻一点就能打开应用。
deslizar|滑动|v|科技|Desliza el dedo hacia arriba para ver más fotos.|手指上滑查看更多照片。
pulsar|按；点击|v|科技|Pulsa el botón rojo para grabar.|按红色按钮开始录音。
encender|打开（电源）|v|科技|Enciende la tele, empieza el partido.|打开电视，比赛开始了。
apagar|关闭（电源）|v|科技|Apaga el ordenador si no lo vas a usar.|不用电脑的话就关掉。
reiniciar|重启|v|科技|Reinicia el router a ver si funciona.|重启一下路由器看行不行。
el modo|模式|n|科技|Puse la cámara en modo nocturno.|我把相机调成夜景模式。||复数 los modos
el gigabyte|千兆字节|n|科技|El plan incluye cincuenta gigabytes de datos.|这个套餐含 50GB 流量。||复数 los gigabytes
los datos móviles|手机流量|n|科技|Se me acabaron los datos móviles a mitad de mes.|我月中就用完了流量。
la tarifa plana|包月套餐|n|科技|Contratamos tarifa plana de internet en casa.|家里办了宽带包月。
la empresa emergente|初创公司|n|科技|Trabaja en una empresa emergente de bilbao.|他在毕尔巴鄂的一家初创公司工作。||复数 las empresas emergentes
la startup|创业公司|n|科技|Su startup de comida vegana triunfó.|他的纯素食品创业公司大获成功。||复数 las startups
el inversor|投资者|n|科技|Los inversores confiaron en el proyecto.|投资者信任这个项目。||复数 los inversores
invertir en|投资于|v|科技|Invierten en tecnología renovable.|他们投资可再生能源。
la financiación|融资；资助|n|科技|La startup consiguió financiación privada.|这家初创公司获得了私人融资。
el prototipo|原型；样品|n|科技|El prototipo del coche eléctrico ya circula.|电动汽车的原型车已经上路了。
el lanzamiento|发布；推出|n|科技|El lanzamiento del nuevo modelo fue un éxito.|新机型的发布很成功。
lanzar al mercado|投放市场|phr|科技|Lanzaron al mercado una app revolucionaria.|他们向市场推出了一款革命性应用。
competir|竞争|v|科技|Las dos empresas compiten por el mismo público.|两家公司争夺同一群用户。
la cuota de mercado|市场份额|n|科技|Perdieron cuota de mercado frente a la competencia.|他们的市场份额输给了竞争对手。
la interfaz|界面|n|科技|La interfaz de la app es muy intuitiva.|应用界面非常直观。
intuitivo|直观的|adj|科技|El diseño es limpio e intuitivo.|设计简洁直观。
el foro|论坛|n|科技|Pregunté en un foro y me respondieron en minutos.|我在论坛提问，几分钟内就有人回答。||复数 los foros
el blog|博客|n|科技|Escribe un blog sobre viajes por asia.|他写一个关于亚洲旅行的博客。||复数 los blogs
el youtuber|视频博主|n|科技|El youtuber tiene un millón de seguidores.|这个视频博主有一百万粉丝。
el seguidor|粉丝；关注者|n|科技|Ganó miles de seguidores con ese vídeo.|那个视频给他涨了数千粉丝。||复数 los seguidores
seguir a|关注|v|科技|Sigo a varias cuentas de humor.|我关注了好几个搞笑账号。
hacerse viral|走红|phr|科技|El vídeo se hizo viral en una noche.|视频一夜走红。
viral|病毒式传播的|adj|科技|El contenido viral genera millones de visitas.|爆款内容带来数百万点击。
la visualización|播放量；查看|n|科技|El vídeo superó las dos millones de visualizaciones.|视频播放量超过两百万。
el algoritmo de recomendación|推荐算法|n|科技|El algoritmo de recomendación adivina tus gustos.|推荐算法能猜到你的喜好。
la burbuja|泡泡；泡沫|n|科技|Vivimos en una burbuja de información.|我们活在信息泡沫里。
la desinformación|虚假信息|n|科技|La desinformación se difunde rápido en las redes.|虚假信息在社交网络上传播很快。
la noticia falsa|假新闻|n|科技|Compartió una noticia falsa sin comprobarla.|他没核实就转发了假新闻。
verificar|核实|v|科技|Verifica la fuente antes de creer una noticia.|信一条新闻前先核实来源。
la fuente|来源；源头|n|科技|Cita siempre las fuentes de tu investigación.|研究要始终注明资料来源。||复数 las fuentes
