# B1 种子 2：抽象名词 / 连接词 / 高频词块
el acceso|进入；使用权|n|抽象|Tengo acceso al gimnasio.|我有健身房的使用权。|acceso a
la proporción|比例|n|数量|Una proporción alta de jóvenes vota.|高比例的年轻人投票。
el propósito|目的|n|抽象|El propósito del curso es practicar.|课程的目的是练习。|a propósito (故意地)
el requisito|要求|n|抽象|El visado exige varios requisitos.|签证有几项要求。
el tipo|类型|n|抽象|No es mi tipo de música.|这不是我喜欢的音乐类型。
el uso|使用|n|抽象|El uso del móvil en clase está prohibido.|课堂上禁止使用手机。
por el contrario|相反地|adv|对比|No es caro; por el contrario, es baratísimo.|它不贵；相反，便宜得很。
no obstante|尽管如此|adv|让步|Es difícil; no obstante, lo intento.|很难；尽管如此，我还是试试。
así pues|于是；那么|adv|结果|No hay entradas, así pues, vemos otra peli.|没票了，那么我们看别的电影。
de todos modos|无论如何|adv|让步|De todos modos, gracias por venir.|无论如何，谢谢你来。
en resumen|总之|adv|总结|En resumen, el plan no funciona.|总之，这个计划行不通。
en conclusión|结论是|adv|总结|En conclusión, hay que cambiar la estrategia.|结论是必须改变策略。
dado que|鉴于；由于|conj|原因|Dado que no respondes, empiezo sin ti.|鉴于你不回复，我先开始了。
a fin de que|为了（从句）|conj|目的|Estudio a fin de que me den la beca.|我学习是为了拿到奖学金。
con tal de que|只要（从句）|conj|条件|Vengo con tal de que pagues el café.|只要你请咖啡我就来。
siempre que|只要；每当|conj|条件|Te ayudo siempre que pueda.|只要能做到我就帮你。
como si|仿佛|conj|比较|Habla como si lo supiera todo.|他说起话来仿佛什么都懂。|接虚拟式过去时
de manera que|以便；因此|conj|结果|Explícalo despacio, de manera que todos entiendan.|讲慢一点，好让大家都懂。
es decir|也就是说|adv|解释|Vivo en España, es decir, en Madrid.|我住在西班牙，也就是说，马德里。
o sea|就是说；那么|adv|解释|Llegas a las diez, o sea, tarde.|你十点到，就是说，迟了。
por lo general|一般来说|adv|频率|Por lo general, como en casa.|一般来说我在家吃饭。
a lo largo de|沿着；贯穿|phr|时间|A lo largo de la historia hay guerras。|历史上战争不断.
en cuanto a|关于……|phr|话题|En cuanto al precio, hablamos luego.|至于价格，我们回头谈。
gracias a|多亏了|phr|原因|Gracias a ti llego a tiempo.|多亏你我按时到了。
por culpa de|都怪……|phr|原因|Llego tarde por culpa del tráfico.|都怪堵车我迟到了。
en pleno|正处于……之中|phr|时间|Llaman en plena noche.|他们半夜来电话。
de tal manera que|如此……以至于|phr|结果|Grita de tal manera que todos lo oyen.|他喊得所有人都听见了。
cabe destacar|值得一提的是|phr|书面|Cabe destacar su esfuerzo.|值得一提的是他的努力。
cabe señalar|需要指出|phr|书面|Cabe señalar que los datos son antiguos.|需要指出数据是旧的。
se trata de|关于；是……|phrv|句型|¿De qué se trata la película?|这部电影讲什么？
dar la impresión de|给人……的印象|phrv|观点|Da la impresión de saberlo todo.|他给人一种无所不知的印象。
hacer hincapié en|强调|phrv|交流|El jefe hace hincapié en la puntualidad.|老板强调守时。
darse por vencido|认输|phrv|行为|Nunca me doy por vencido.|我从不认输。
tomar en cuenta|考虑到|phrv|思维|No toman en cuenta nuestra opinión.|他们不考虑我们的意见。
tener en cuenta|考虑到；记住|phrv|思维|Ten en cuenta que el museo cierra pronto.|记住博物馆快关门了。
poner en duda|质疑|phrv|观点|Pongo en duda su promesa.|我怀疑他的承诺。
caer en la cuenta|突然意识到|phrv|认知|Cae en la cuenta del error.|他突然意识到错误。
hacer frente a|应对|phrv|挑战|Hacemos frente a la crisis juntos.|我们一起应对危机。
dar por sentado|想当然|phrv|思维|No des por sentado que vendrá.|别想当然他会来。
estar al tanto de|了解；跟进|phrv|信息|Estoy al tanto de las noticias。|我跟进新闻动态.
ponerse en contacto con|与……联系|phrv|通讯|Me pongo en contacto con la empresa.|我与公司联系。
hacerse cargo de|负责；照料|phrv|责任|Se hace cargo del negocio familiar.|他接管家族生意。
