# B1 种子 5：连接词 / 高频词块 / 句型
ponerse de acuerdo|达成一致|phrv|社会|Nos ponemos de acuerdo enseguida.|我们很快就达成一致。
llegar a un acuerdo|达成协议|phrv|抽象|Las empresas llegan a un acuerdo.|两家公司达成协议。
dar por hecho|视为理所当然|phrv|思维|No des por hecho que vendrá.|别想当然他会来。
echar una mirada|看一眼|phrv|动作|Echo una mirada al menú.|我看一眼菜单。
hacer una pausa|暂停|phrv|日常|Hacemos una pausa de diez minutos.|我们休息十分钟。
tomar el pelo|捉弄|phrv|社会|Me está tomando el pelo, ¿no?|你在逗我玩吧？
quitarle importancia|轻描淡写|phrv|思维|Le quita importancia al asunto.|他对这事轻描淡写。
sacar conclusiones|得出结论|phrv|思维|Saco conclusiones demasiado rápido.|我下结论太快。
sacar provecho|获益|phrv|抽象|Saca provecho de cada situación.|他从每种情况中获益。
tomar medidas|采取措施|phrv|政治|El gobierno toma medidas urgentes.|政府采取紧急措施。
correr la voz|传开消息|phrv|社会|Corre la voz del concierto.|演唱会的消息传开了。
cerrar los ojos|闭眼；视而不见|phrv|动作|Cierra los ojos y respira.|闭上眼睛，深呼吸。
guardar silencio|保持沉默|phrv|社会|Guardó silencio toda la reunión.|整场会议他都保持沉默。
romper el hielo|打破僵局|phrv|社会|Un chiste rompe el hielo.|一个笑话打破僵局。
dar la razón|认可有理|phrv|思维|Le doy la razón en esto.|在这件事上我同意他有理。
llevar la contraria|唱反调|phrv|思维|Siempre lleva la contraria.|他总唱反调。
poner de moda|使流行|phrv|社会|La red social puso de moda el baile.|社交媒体让这支舞流行起来。
hacerse ilusiones|抱幻想|phrv|情感|No te hagas ilusiones aún.|先别抱太大期望。
armarse de valor|鼓起勇气|phrv|情感|Me armo de valor y pregunto.|我鼓起勇气发问。
estar de moda|流行|phrv|社会|Ese color está de moda.|那个颜色正流行。
estar al día|掌握最新动态|phrv|抽象|Me mantengo al día con las noticias.|我随时了解新闻动态。
estar de paso|路过|phrv|旅行|Estoy de paso por la ciudad.|我正好路过这座城市。
salir adelante|挺过去|phrv|情感|Con ayuda, saldremos adelante.|有大家帮助，我们会挺过去。
salir a la luz|曝光|phrv|社会|El escándalo sale a la luz.|丑闻曝光。
echar la culpa a|怪罪于|phrv|情感|Echa la culpa al tráfico.|他怪堵车。
tomarse la libertad|冒昧|phrv|社会|Me tomo la libertad de escribirte.|我冒昧给你写信。
dar con|找到|phrv|思维|Al fin di con la solución.|我终于找到了办法。
contar con|拥有；依靠|phrv|抽象|Contamos con tu apoyo.|我们依靠你的支持。
presumir de|炫耀|phrv|社会|Presume de su coche nuevo.|他炫耀自己的新车。|presumir de
abusar de|滥用|phrv|社会|No abuses de mi paciencia.|别滥用我的耐心。|abusar de
carecer de|缺乏|phrv|抽象|El informe carece de datos.|报告缺乏数据。|carecer de
constar de|由…组成|phrv|抽象|El menú consta de tres platos.|菜单由三道菜组成。
tratar de|试图|phrv|思维|Trato de dormir temprano.|我尽量早睡。
acabar por|最终|phrv|时间|Acabó por aceptar el trabajo.|他最终接受了工作。
llegar a|终于；达到|phrv|抽象|Nunca llegó a entenderlo.|他始终没弄明白。
acertar con|猜对|phrv|思维|Acerté con la respuesta.|我猜对了答案。
basarse en|基于|phrv|思维|El estudio se basa en mil casos.|这项研究基于一千个案例。
centrarse en|专注于|phrv|思维|Hoy me centro en la escritura.|今天我专注写作。
consistir en|在于；工作是|phrv|抽象|Mi trabajo consiste en atender llamadas.|我的工作是接听电话。|consistir en
dar lugar a|引起|phrv|抽象|El error da lugar a un malentendido.|这个错误引起一场误会。
dar pie a|引发|phrv|抽象|Su comentario da pie a rumores.|他的评论引发传闻。
hacer uso de|使用|phrv|抽象|Haz uso del diccionario cuando necesites.|需要时就用词典。
tener que ver con|与…有关|phrv|抽象|Eso no tiene que ver conmigo.|那与我无关。
no tener nada que ver|毫无关系|phrv|抽象|No tiene nada que ver con el precio.|这和价格毫无关系。
dar por terminado|宣告结束|phrv|抽象|Doy por terminado el proyecto.|我宣告项目结束。
lo que|所…的|pron|语法|Lo que dices es muy interesante.|你说的话很有意思。
lo mejor es|最好是|sent|句型|Lo mejor es ir en tren.|最好是坐火车去。
cuanto antes|尽早|phr|时间|Llama cuanto antes.|尽早打电话。
cuanto más... mejor|越…越好|sent|句型|Cuanto más practiques, mejor hablarás.|练得越多，说得越好。
como mucho|至多|phr|数量|Como mucho, cinco euros.|至多五欧元。
como mínimo|至少|phr|数量|Como mínimo, dos horas.|至少两小时。
ni siquiera|连…都不|adv|语气|Ni siquiera contestó el mensaje.|他连消息都不回。
en lugar de|代替；而不|phr|连接|En lugar de taxi, tomamos el metro.|我们不打车，改坐地铁。
a la vez|同时|phr|时间|Escucho y tomo notas a la vez.|我同时听讲和记笔记。
de todas formas|不管怎样|phr|连接|De todas formas, gracias por todo.|不管怎样，谢谢这一切。
por ahora|目前|phr|时间|Por ahora no necesito nada.|我暂时什么都不需要。
por último|最后|phr|连接|Por último, doy las gracias a todos.|最后，我感谢大家。
en primer lugar|首先|phr|连接|En primer lugar, definimos el problema.|首先，我们界定问题。
por un lado... por otro|一方面…另一方面|sent|句型|Por un lado me gusta, por otro cansa.|一方面我喜欢，另一方面又累人。
hasta cierto punto|在一定程度上|phr|程度|Hasta cierto punto, tienes razón.|在一定程度上你是对的。
en absoluto|完全不|phr|程度|No me molesta en absoluto.|我完全不介意。
para nada|完全不|phr|程度|No es difícil para nada.|这一点都不难。
resulta que|原来；结果是|sent|句型|Resulta que éramos vecinos.|原来我们是邻居。
ocurrírsele|（某人）想到|v|思维|Se me ocurre una idea.|我想到一个主意。
