el guisante|豌豆|n|食材|Los guisantes se congelan muy bien.|豌豆很耐冻。
la judía verde|四季豆|n|食材|Sofríe las judías verdes con ajo.|蒜炒四季豆。
la alubia|菜豆|n|食材|La alubia roja es base del chili.|红豆是辣椒炖菜的主料。||复数 las alubias
la lenteja pardina|棕扁豆|n|食材|La lenteja pardina no necesita remojo.|棕扁豆不用泡。
la cebolleta|小葱|n|食材|Pica la cebolleta para el ceviche.|切点小葱拌酸橘汁腌鱼。
el ajo tierno|嫩蒜|n|食材|El ajo tierno se saltea entero.|嫩蒜整根炒。
el pimentón|红椒粉|n|食材|El pimentón de la vera es ahumado.|拉维拉红椒粉带烟熏味。
el comino|孜然|n|食材|El comino perfuma el couscous.|孜然给库斯库斯提香。
la nuez moscada|肉豆蔻|n|食材|Ralla nuez moscada sobre la bechamel.|在白酱上磨点肉豆蔻。
el clavo de olor|丁香|n|食材|El clavo de olor aromatiza el caldo.|丁香给高汤增香。
el jengibre|姜|n|食材|El jengibre fresco alivia la náusea.|鲜姜能缓解恶心。
la cúrcuma|姜黄|n|食材|La cúrcuma tiñe el arroz de dorado.|姜黄把米饭染成金黄。
el laurel|月桂叶|n|食材|Echa una hoja de laurel al guiso.|炖菜丢一片月桂叶。
la salvia|鼠尾草|n|食材|La salvia acompaña a la mantequilla.|鼠尾草配黄油很搭。
el hinojo|茴香|n|食材|El hinojo se come crudo en ensalada.|茴香可生吃入沙拉。
el anís|茴芹|n|食材|El anís se toma de digestivo.|茴香酒助消化。
el mango|芒果|n|食材|El mango maduro huele a caribe.|熟芒果满是加勒比香气。||复数 los mangos
la papaya|木瓜|n|食材|La papaya con limón es desayuno tropical.|木瓜挤柠檬是热带早餐。
el coco|椰子|n|食材|El coco rallado corona el postre.|椰蓉给甜点点睛。||复数 los cocos
la breva|初熟无花果|n|食材|Las brevas llegan antes que los higos.|初熟无花果比正季早到。
la ciruela|李子|n|食材|La ciruela claudia es dulcísima.|黄香李甜得很。||复数 las ciruelas
la nectarina|油桃|n|食材|La nectarina no tiene pelusa.|油桃表皮没有绒毛。
el albaricoque|杏|n|食材|Los albaricoles de hueso dulce se comen secos.|甜核杏也做杏干吃。
la cereza|樱桃|n|食材|La cereza del valle del jerte es famosa.|赫尔特河谷的樱桃有名。||复数 las cerezas
la frambuesa|树莓|n|食材|Las frambuesas se magullan fácil.|树莓一碰就烂。
la mora|桑葚；黑莓|n|食材|Las moras tiñen los dedos de morado.|黑莓把手指染紫。
el arándano|蓝莓|n|食材|Los arándanos van al yogur del desayuno.|早餐酸奶里放蓝莓。||复数 los arándanos
la granada|石榴|n|食材|La granada aporta hierro y color.|石榴补铁也添色。
el caqui|柿子|n|食材|El caqui maduro se come con cuchara.|熟柿用勺子挖着吃。||复数 los caquis
el níspero|枇杷|n|食材|Los nísperos maduran en mayo.|枇杷五月熟。||复数 los nísperos
la chirimoya|番荔枝|n|食材|La chirimoya sabe a natilla fruta.|番荔枝像水果蛋奶冻。
el maracuyá|百香果|n|食材|El maracuyá acidula el zumo.|百香果给果汁调酸。
el don|天赋|n|抽象|Tiene un don natural con los animales.|他天生招动物喜欢。
la maña|巧劲；手腕|n|抽象|Con maña, la puerta se abre sola.|找对巧劲门就开了。
la soltura|自如|n|抽象|Habla ruso con sorprendente soltura.|他俄语说得出奇流利。
la osadía|胆识|n|抽象|Tuvo la osadía de contradecirlo en plena junta.|他敢在会上当面反驳。
la cautela|谨慎|n|抽象|Actuó con cautela extrema.|他行事极其谨慎。
el desasosiego|不安|n|抽象|Un desasosiego raro no le dejó dormir.|莫名的不安让他难眠。
la zozobra|惶恐；颠簸|n|抽象|La zozobra cundió con el anuncio.|消息一出人心惶惶。
el desconcierto|困惑|n|抽象|Su respuesta sembró desconcierto.|他的回答让大家一头雾水。
el estupor|愕然|n|抽象|La noticia dejó a todos en estupor.|消息让所有人目瞪口呆。
el asombro|惊叹|n|抽象|Miraba el cuadro con asombro.|他惊叹地凝视那幅画。
el arrebato|冲动发作|n|抽象|En un arrebato, rompió la carta.|盛怒之下他撕了信。
la vela|守夜；蜡烛|n|抽象|Hicieron vela toda la noche junto al enfermo.|他们在病人身旁守了一整夜。
la vigilia|清醒；守夜|n|抽象|Pasó la noche en vela por el examen.|考前他一夜没合眼。
el desvelo|牵挂；失眠|n|抽象|Cuida a la niña con esmerado desvelo.|她无微不至地照顾小女孩。
el empeño|执念；典当|n|抽象|Puso todo su empeño en aprobar.|他下定决心要考过。
el ahínco|发奋|n|抽象|Estudia con ahínco desde septiembre.|九月起他就发奋学习。
la conmoción|震动；激荡|n|抽象|El suceso causó conmoción en el pueblo.|事件让全镇震动。
el desagravio|赔罪|n|抽象|Le ofreció un desagravio público.|他公开向她赔罪。
el agravio|冒犯；委屈|n|抽象|Guardó agravios durante años.|他积怨多年。
la bonanza|顺境；好天气|n|抽象|Aprovechó la bonanza para pintar la fachada.|趁天好他刷了外墙。
la adversidad|逆境|n|抽象|Saca lo mejor de uno la adversidad.|逆境最能成就人。
el infortunio|不幸|n|抽象|El infortunio se cebó con la familia.|厄运偏偏缠上这家人。
el azar|偶然|n|抽象|Por azar, encontró al amor de su vida.|纯属偶然，他遇见了挚爱。
la ventura|际遇；运气|n|抽象|Probó ventura en américa.|他去美洲闯运气。
la dicha|福气|n|抽象|Vivieron años de dicha sencilla.|他们过了多年简朴的幸福日子。
la pena|难过；刑罚|n|抽象|Me da pena ver el jardín así.|看到花园这样我很难过。||复数 las penas

el azulejo|瓷砖|n|工具|Los azulejos de talavera decoran la cocina.|塔拉韦拉瓷砖装点厨房。||复数 los azulejos
el zaguán|门廊；门厅|n|工具|El zaguán guarda frescor en agosto.|八月门厅里一片阴凉。
el alféizar|窗台|n|工具|Puso macetas de albahaca en el alféizar.|她在窗台摆了罗勒盆。||复数 los alféizares
el vierteaguas|滴水槽|n|工具|El vierteaguas evita manchas en la fachada.|滴水槽防止外墙水渍。
la celosía|花格窗|n|工具|La celosía filtra la luz del patio.|花格窗滤过庭院光线。||复数 las celosías
la veleta|风向标|n|工具|La veleta giró con el cierzo.|北风一吹风向标就转。||复数 las veletas
la atalaya|瞭望塔|n|工具|Subieron a la atalaya para ver el valle.|他们登上瞭望塔俯瞰山谷。||复数 las atalayas
el artesonado|藻井天花板|n|工具|El artesonado mudéjar es de cedro.|穆德哈尔藻井为雪松木。||复数 los artesonados
el alero|屋檐|n|工具|Se resguardaron del aguacero bajo el alero.|他们躲在屋檐下避雨。||复数 los aleros
la placa de inducción|电磁炉面板|n|工具|La placa de inducción se limpia con un paño.|电磁炉面板一擦就净。
