# B2-12 习语/高级表达/句型
guardar un as en la manga|留有后手|phr|习语|Siempre guarda un as en la manga.|他总留着一手。
cantar las cuarenta|痛斥一顿|phr|习语|Cuando llegó tarde, le cantó las cuarenta.|他迟到时被她狠狠数落了一顿。
tomar cartas en el asunto|出手干预|phr|习语|La directora tomó cartas en el asunto.|校长亲自出面处理了。
hablar por los codos|滔滔不绝|phr|习语|Habla por los codos, no le dejas meter baza.|他说个没完，你插不上嘴。
meter baza|插话|phr|习语|Cada vez que intento meter baza, me interrumpe.|每次我想插话都被他打断。
no soltar prenda|守口如瓶|phr|习语|Sobre su nuevo proyecto no suelta prenda.|对新项目他守口如瓶。
ser un libro abierto|一目了然的人|phr|习语|Para mí, ella es un libro abierto.|在我眼里她心思全写在脸上。
leer entre líneas|读出言外之意|phr|习语|Hay que leer entre líneas su silencio.|他的沉默得读出弦外之音。
hablar en chino|像听天书|phr|习语|Con tantos tecnicismos parece que hablan en chino.|一堆术语听着像天书。
en cristiano|说人话（口语）|phr|习语|Explicámelo en cristiano, por favor.|拜托说人话解释一下。
quedarse en nada|不了了之|phr|习语|El plan se quedó en nada por falta de fondos.|计划因缺钱泡汤了。
quedar en agua de borrajas|化为泡影|phr|习语|Las ilusiones quedaron en agua de borrajas.|憧憬化作了泡影。
no llegar a buen puerto|未能善终|phr|习语|La negociación no llegó a buen puerto.|谈判没能谈成。
hacer buenas migas|合得来|phr|习语|Hacen buenas migas pese a la diferencia de edad.|尽管有代沟他们很合拍。
ser uña y carne|亲密无间|phr|习语|Son uña y carne desde el instituto.|他们高中起就形影不离。
llevarse el gato al agua|笑到最后|phr|习语|Con esa jugada se llevaron el gato al agua.|那一手让他们赢到了最后.
dar en el blanco|正中要害|phr|习语|Tu análisis dio en el blanco.|你的分析一针见血。
dar en el clavo|说得准|phr|习语|Has dado en el clavo con la sospecha.|你的怀疑完全说中了。
matar dos pájaros de un tiro|一石二鸟|phr|习语|Aprovecha el viaje y mata dos pájaros de un tiro.|利用这趟行程一举两得。
matar el tiempo|消磨时间|phr|习语|Mato el tiempo leyendo en la sala de espera.|候诊时我靠看书打发时间。
el tiempo vuela|时光飞逝|phr|习语|El tiempo vuela cuando nos juntamos.|我们一聚时间就飞逝。
a lo hecho, pecho|覆水难收要面对|phr|习语|A lo hecho, pecho: asume el error.|事已至此，坦然面对吧。
donde dije digo, digo Diego|出尔反尔|phr|习语|Otra vez donde dije digo, digo diego.|他又改口了。
comerse el coco|绞尽脑汁/瞎琢磨|phr|习语|No te comas el coco por ese examen.|别为那考试过度焦虑。
comerse la cabeza|伤脑筋|phr|习语|Me comí la cabeza buscando la solución.|我绞尽脑汁找办法。
romperse la cabeza|冥思苦想|phr|习语|Se rompió la cabeza con el crucigrama.|他为一个填字游戏抓破头。
estar en un mar de dudas|满腹疑云|phr|习语|Estoy en un mar de dudas con este contrato.|这份合同让我满腹疑团。
la duda ofende|怀疑即冒犯|phr|习语|Vamos, que la duda ofende.|来嘛，怀疑我可是失礼的。
fuera de duda|毫无疑问|phr|习语|Es, fuera de duda, el mejor de la promoción.|他毫无疑问是那届最优秀的。
estar más claro que el agua|一清二楚|phr|习语|Su intención está más clara que el agua.|他的意图一清二楚。
cristalino|透明的；清澈的|adj|习语|El agua del lago es cristalina.|湖水清澈见底。
a la clara|公开地（拉美）|phr|习语|Hablaron a la clara sobre el problema.|他们开诚布公地谈了问题。
con la sartén por el mango|占主动权|phr|习语|Con esa oferta negocia con la sartén por el mango.|手握那份报价他谈判很主动。
tomar el mando|掌舵|phr|习语|Tomó el mando del proyecto en enero.|他一月起接管项目。
llevar las riendas|掌控局面|phr|习语|En esa casa lleva las riendas la abuela.|那个家当家的其实是奶奶。
hacer y deshacer|为所欲为|phr|习语|En la cocina hace y deshace a su antojo.|厨房里他想怎么折腾就怎么折腾。
a su antojo|随心所欲|phr|习语|Organizó la fiesta a su antojo.|他完全按自己喜好办了派对。
a gusto|舒适自在|phr|习语|Estoy muy a gusto en este barrio.|我住这个街区很舒服。
como pez fuera del agua|格格不入|phr|习语|En esa fiesta era un pez fuera del agua.|那场派对上他浑身不自在。
sentirse como en casa|宾至如归|phr|习语|Siéntete como en casa.|把这儿当自己家。
hacer los honores|尽地主之谊|phr|习语|Yo haré los honores de la casa.|我来尽地主之谊。
hacer los deberes|做足功课|phr|习语|Antes de la entrevista hice los deberes.|面试前我做足了功课。
un secreto a voces|公开的秘密|phr|习语|Su romance es un secreto a voces.|他们的恋情是公开的秘密。
el dedo en la llaga|戳到痛处|phr|习语|Su comentario tocó el dedo en la llaga.|他的评论戳中了痛处。
tocar la fibra sensible|触动心弦|phr|习语|La película tocó la fibra sensible del público.|影片触动了观众心弦。
apretar las tuercas|收紧管控|phr|习语|El banco central apretó las tuercas al crédito.|央行收紧了信贷。
poner el cascabel al gato|挺身冒险|phr|习语|¿Quién pone el cascabel al gato y habla con el jefe?|谁去出面跟老板谈？
estar al pie del cañón|坚守岗位|phr|习语|En plena gripe, la enfermera siguió al pie del cañón.|流感高峰期那位护士依然坚守。
echar una siesta rápida|小睡片刻|phr|习语|Eché una siesta rápida antes de salir.|出门前我小睡了片刻。
dormir el sueño de los justos|问心无愧地酣睡|phr|习语|Trabajó honestamente y duerme el sueño de los justos.|他做事坦荡睡得安稳。
ser un cielo|人特别好|phr|习语|La vecina nueva es un cielo.|新邻居人特别好。
no tener abuela|自恋（无需人夸）|phr|习语|No tiene abuela: se lo pasa bien diciendo lo mucho que vale.|他真会自夸。
de tal palo, tal astilla|有其父必有其子|phr|习语|De tal palo, tal astilla: los dos testarudos.|有其父必有其子，爷俩都倔。
de padre y muy señor mío|阔绰地|phr|习语|Cenaron de padre y muy señor mío en el restaurante.|他们在那家餐厅豪气地搓了一顿。
a lo grande|大手笔地|phr|习语|Celebraron la boda a lo grande.|他们风风光光办了婚礼。
como Dios manda|规规矩矩地|phr|习语|Hay que desayunar como Dios manda.|早餐得好好吃。
a lo que salga|随遇而安|phr|习语|Salimos sin plan, a lo que salga.|我们没计划出门，随缘吧。
pasar de todo|满不在乎|phr|习语|Pasa de todo, ni del examen le importa.|他啥都无所谓，连考试都不上心。
no pasar por ahí|别来这套|phr|习语|A mí no me pases por ahí con excusas.|别拿借口糊弄我。
ni por asomo|绝不|phr|习语|Ni por asomo pienso aceptar eso.|我绝不会答应那个。
ni de broma|想都别想|phr|习语|¿Saltar en paracaídas? ¡Ni de broma!|跳伞？想都别想！
ni hablar|没门|phr|习语|¿Otra vez pedirle dinero? Ni hablar.|再找他借钱？没门。
de ninguna de las maneras|无论如何不|phr|习语|De ninguna de las maneras firmaré ese papel.|我无论如何都不签那份文件。
de ninguna manera|绝不|phr|习语|De ninguna manera voy a dejar el curso.|我绝不会放弃这门课。
ni que fuera|就好像…似的|phr|习语|Grita ni que fuera el dueño del edificio.|他喊得像整栋楼是他家似的。
como si tal cosa|若无其事|phr|习语|Llegó tarde y se sentó como si tal cosa.|他迟到了还若无其事坐下。
sin inmutarse|不动声色|phr|习语|Escuchó la crítica sin inmutarse.|听到批评他面不改色。
tomarse algo con calma|淡定对待|phr|习语|Tómate el resultado con calma.|看开点对待这个结果。
sobreponerse a|从…中振作|phr|习语|Se sobrepuso a la pérdida rápidamente.|他很快从丧亲之痛中走了出来。
reponerse de|恢复|phr|习语|Se repuso de la gripe en una semana.|她一周就恢复了。
ponerse las pilas|打起精神/加油干|phr|习语|Si quieres aprobar, ponte las pilas.|想及格就赶紧加把劲。
a tope|火力全开地|phr|习语|Trabajamos a tope para entregar a tiempo.|我们全力以赴按时交付。
a morir|死忠地；极度|phr|习语|Es aficionado a morir del equipo.|他是球队死忠粉。
de corazón|真心地|phr|习语|Te lo digo de corazón.|我发自内心跟你说。
con el corazón en la mano|推心置腹|phr|习语|Te hablo con el corazón en la mano.|我跟你掏心窝子说。
de corazón a corazón|心贴心|phr|习语|Hablaron de corazón a corazón.|他们促膝谈心。
a ciegas|盲目地|phr|习语|No firmes a ciegas lo que no entiendes.|看不懂就别瞎签。
a ojos cerrados|闭着眼（完全信任）|phr|习语|Le confiaría mis llaves a ojos cerrados.|我家钥匙闭着眼都能托付给他。
a pie juntillas|深信不疑|phr|习语|Se creyó a pie juntillas la excusa.|他对那个借口深信不疑。
de oreja a oreja|笑得合不拢嘴|phr|习语|Sonreía de oreja a oreja con el regalo.|收到礼物他笑得合不拢嘴。
hablando del rey de Roma|说曹操曹操到|phr|习语|Hablando del rey de roma, aquí llega carla.|说曹操曹操到，卡拉来了。
cuando las ranas crien pelo|猴年马月|phr|习语|Eso pasará cuando las ranas crien pelo.|那得等到猴年马月。
ni en sueños|做梦也别想|phr|习语|Ni en sueños te dejaría ir sola.|做梦我也不会让你一个人去。
hacer la vista gorda ante|对…睁只眼闭只眼|phr|习语|Hizo la vista gorda ante el error del aprendiz.|对实习生的失误他睁只眼闭只眼。
volver la mirada|回眸；回顾|phr|习语|Volvió la mirada hacia su infancia.|他回望起自己的童年。
en el fondo|说到底|phr|连接|En el fondo es una buena persona.|他本质上是个好人。
vamos a ver|我们来看看|phr|口语|Vamos a ver cómo lo resolvemos.|我们来看看怎么解决。
en resumidas cuentas|简而言之|phr|连接|En resumidas cuentas, la propuesta es inviable.|一句话：方案行不通。
para colmo|更糟的是|phr|连接|Llegó tarde y, para colmo, sin el documento.|他迟到了，更糟的是还没带文件。
por si fuera poco|雪上加霜|phr|连接|Por si fuera poco, empezó a llover.|更过分的是，还下起了雨。
no ya ... sino|不仅不…反而|phr|连接|No ya no ayudó, sino que estorbó.|他不仅不帮忙，反而碍事。
lejos de|远非|phr|连接|Lejos de arrepentirse, lo volvería a hacer.|别说后悔了，他还会再来一次。
antes al contrario|恰恰相反|phr|连接|¿Cansado? ¡Antes al contrario, con más energía!|累？恰恰相反，更有劲了！
todo lo contrario|完全相反|phr|连接|Piensa todo lo contrario que tú.|他的想法跟你完全相反。
dicho de otro modo|换句话说|phr|连接|Dicho de otro modo, no hay presupuesto.|换句话说，没预算。
en otras palabras|换言之|phr|连接|En otras palabras, se acabó la paciencia.|换言之，耐心耗尽了。
mejor dicho|更准确地说|phr|连接|Tres, mejor dicho, cuatro kilómetros.|三公里，更准确说四公里。
por así decirlo|可以这么说|phr|连接|Es, por así decirlo, el motor del grupo.|可以说他是团队发动机。
en cierto modo|在某种程度上|phr|连接|En cierto modo tienes razón.|某种程度上你是对的。
en cierto sentido|从某种意义上|phr|连接|En cierto sentido fue un fracaso útil.|某种意义上这是次有益的失败。
por partes|分步来|phr|连接|Vamos por partes, como decía el detective.|咱们一步步来，像那侦探说的。
de a poco|慢慢地（拉美）|phr|连接|De a poco fue entendiendo la ciudad.|他慢慢看懂了那座城市。
paulatinamente|逐渐地|adv|连接|El dolor fue cediendo paulatinamente.|疼痛渐渐让步了。
progresivamente|渐进地|adv|连接|Subieron progresivamente la dificultad.|他们逐步提高了难度。
